state_id,state,district_id,district,discom_id,tariff_id,consumer_category,slab_from,slab_to,slab_unit,rate_rs_per_unit,rate_unit,tariff_year,effective_from,official_source,data_status,notes
PB,Punjab,PB_SRI_MUKTSAR_SAHIB,Sri Muktsar Sahib,PB_PSPCL,PB_PB_PSPCL_021,Industrial Power Supply - PIU,100,1000,kVA,5.9,Rs/kVAh,2026-27,2026-04-01,https://docs.pspcl.in/docs/cecommercial2620260409130617682.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
PB,Punjab,PB_SRI_MUKTSAR_SAHIB,Sri Muktsar Sahib,PB_PSPCL,PB_PB_PSPCL_022,Industrial Power Supply - PIU,1000,2500,kVA,6.25,Rs/kVAh,2026-27,2026-04-01,https://docs.pspcl.in/docs/cecommercial2620260409130617682.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
PB,Punjab,PB_SRI_MUKTSAR_SAHIB,Sri Muktsar Sahib,PB_PSPCL,PB_PB_PSPCL_023,Industrial Power Supply - PIU,2500,ABOVE,kVA,6.34,Rs/kVAh,2026-27,2026-04-01,https://docs.pspcl.in/docs/cecommercial2620260409130617682.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
PB,Punjab,PB_TARN_TARAN,Tarn Taran,PB_PSPCL,PB_PB_PSPCL_017,Industrial Power Supply - Small,0,50,kVA,5.7,Rs/kVAh,2026-27,2026-04-01,https://docs.pspcl.in/docs/cecommercial2620260409130617682.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
PB,Punjab,PB_TARN_TARAN,Tarn Taran,PB_PSPCL,PB_PB_PSPCL_018,Industrial Power Supply - Medium,50,100,kVA,5.83,Rs/kVAh,2026-27,2026-04-01,https://docs.pspcl.in/docs/cecommercial2620260409130617682.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
PB,Punjab,PB_TARN_TARAN,Tarn Taran,PB_PSPCL,PB_PB_PSPCL_019,Industrial Power Supply - Large General Industry,100,1000,kVA,5.9,Rs/kVAh,2026-27,2026-04-01,https://docs.pspcl.in/docs/cecommercial2620260409130617682.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
PB,Punjab,PB_TARN_TARAN,Tarn Taran,PB_PSPCL,PB_PB_PSPCL_020,Industrial Power Supply - Large General Industry,1000,ABOVE,kVA,6.0,Rs/kVAh,2026-27,2026-04-01,https://docs.pspcl.in/docs/cecommercial2620260409130617682.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
PB,Punjab,PB_TARN_TARAN,Tarn Taran,PB_PSPCL,PB_PB_PSPCL_021,Industrial Power Supply - PIU,100,1000,kVA,5.9,Rs/kVAh,2026-27,2026-04-01,https://docs.pspcl.in/docs/cecommercial2620260409130617682.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
PB,Punjab,PB_TARN_TARAN,Tarn Taran,PB_PSPCL,PB_PB_PSPCL_022,Industrial Power Supply - PIU,1000,2500,kVA,6.25,Rs/kVAh,2026-27,2026-04-01,https://docs.pspcl.in/docs/cecommercial2620260409130617682.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
PB,Punjab,PB_TARN_TARAN,Tarn Taran,PB_PSPCL,PB_PB_PSPCL_023,Industrial Power Supply - PIU,2500,ABOVE,kVA,6.34,Rs/kVAh,2026-27,2026-04-01,https://docs.pspcl.in/docs/cecommercial2620260409130617682.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_ALMORA,Almora,UK_UPCL,UK_UK_UPCL_024,LT Industry,0,75,kW,5.75,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_ALMORA,Almora,UK_UPCL,UK_UK_UPCL_025,HT Industry,0,1000,kVA,6.85,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_ALMORA,Almora,UK_UPCL,UK_UK_UPCL_026,HT Industry,0,1000,kVA,6.6,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_ALMORA,Almora,UK_UPCL,UK_UK_UPCL_027,HT Industry,1000,ABOVE,kVA,6.85,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_ALMORA,Almora,UK_UPCL,UK_UK_UPCL_028,HT Industry,1000,ABOVE,kVA,6.6,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_BAGESHWAR,Bageshwar,UK_UPCL,UK_UK_UPCL_024,LT Industry,0,75,kW,5.75,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_BAGESHWAR,Bageshwar,UK_UPCL,UK_UK_UPCL_025,HT Industry,0,1000,kVA,6.85,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_BAGESHWAR,Bageshwar,UK_UPCL,UK_UK_UPCL_026,HT Industry,0,1000,kVA,6.6,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_BAGESHWAR,Bageshwar,UK_UPCL,UK_UK_UPCL_027,HT Industry,1000,ABOVE,kVA,6.85,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_BAGESHWAR,Bageshwar,UK_UPCL,UK_UK_UPCL_028,HT Industry,1000,ABOVE,kVA,6.6,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_CHAMOLI,Chamoli,UK_UPCL,UK_UK_UPCL_024,LT Industry,0,75,kW,5.75,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_CHAMOLI,Chamoli,UK_UPCL,UK_UK_UPCL_025,HT Industry,0,1000,kVA,6.85,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_CHAMOLI,Chamoli,UK_UPCL,UK_UK_UPCL_026,HT Industry,0,1000,kVA,6.6,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_CHAMOLI,Chamoli,UK_UPCL,UK_UK_UPCL_027,HT Industry,1000,ABOVE,kVA,6.85,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_CHAMOLI,Chamoli,UK_UPCL,UK_UK_UPCL_028,HT Industry,1000,ABOVE,kVA,6.6,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_CHAMPAWAT,Champawat,UK_UPCL,UK_UK_UPCL_024,LT Industry,0,75,kW,5.75,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_CHAMPAWAT,Champawat,UK_UPCL,UK_UK_UPCL_025,HT Industry,0,1000,kVA,6.85,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_CHAMPAWAT,Champawat,UK_UPCL,UK_UK_UPCL_026,HT Industry,0,1000,kVA,6.6,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_CHAMPAWAT,Champawat,UK_UPCL,UK_UK_UPCL_027,HT Industry,1000,ABOVE,kVA,6.85,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_CHAMPAWAT,Champawat,UK_UPCL,UK_UK_UPCL_028,HT Industry,1000,ABOVE,kVA,6.6,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_DEHRADUN,Dehradun,UK_UPCL,UK_UK_UPCL_024,LT Industry,0,75,kW,5.75,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_DEHRADUN,Dehradun,UK_UPCL,UK_UK_UPCL_025,HT Industry,0,1000,kVA,6.85,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_DEHRADUN,Dehradun,UK_UPCL,UK_UK_UPCL_026,HT Industry,0,1000,kVA,6.6,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_DEHRADUN,Dehradun,UK_UPCL,UK_UK_UPCL_027,HT Industry,1000,ABOVE,kVA,6.85,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_DEHRADUN,Dehradun,UK_UPCL,UK_UK_UPCL_028,HT Industry,1000,ABOVE,kVA,6.6,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_HARIDWAR,Haridwar,UK_UPCL,UK_UK_UPCL_024,LT Industry,0,75,kW,5.75,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_HARIDWAR,Haridwar,UK_UPCL,UK_UK_UPCL_025,HT Industry,0,1000,kVA,6.85,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_HARIDWAR,Haridwar,UK_UPCL,UK_UK_UPCL_026,HT Industry,0,1000,kVA,6.6,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_HARIDWAR,Haridwar,UK_UPCL,UK_UK_UPCL_027,HT Industry,1000,ABOVE,kVA,6.85,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_HARIDWAR,Haridwar,UK_UPCL,UK_UK_UPCL_028,HT Industry,1000,ABOVE,kVA,6.6,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_NAINITAL,Nainital,UK_UPCL,UK_UK_UPCL_024,LT Industry,0,75,kW,5.75,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_NAINITAL,Nainital,UK_UPCL,UK_UK_UPCL_025,HT Industry,0,1000,kVA,6.85,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_NAINITAL,Nainital,UK_UPCL,UK_UK_UPCL_026,HT Industry,0,1000,kVA,6.6,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_NAINITAL,Nainital,UK_UPCL,UK_UK_UPCL_027,HT Industry,1000,ABOVE,kVA,6.85,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_NAINITAL,Nainital,UK_UPCL,UK_UK_UPCL_028,HT Industry,1000,ABOVE,kVA,6.6,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_PAURI_GARHWAL,Pauri Garhwal,UK_UPCL,UK_UK_UPCL_024,LT Industry,0,75,kW,5.75,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_PAURI_GARHWAL,Pauri Garhwal,UK_UPCL,UK_UK_UPCL_025,HT Industry,0,1000,kVA,6.85,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_PAURI_GARHWAL,Pauri Garhwal,UK_UPCL,UK_UK_UPCL_026,HT Industry,0,1000,kVA,6.6,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_PAURI_GARHWAL,Pauri Garhwal,UK_UPCL,UK_UK_UPCL_027,HT Industry,1000,ABOVE,kVA,6.85,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_PAURI_GARHWAL,Pauri Garhwal,UK_UPCL,UK_UK_UPCL_028,HT Industry,1000,ABOVE,kVA,6.6,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_PITHORAGARH,Pithoragarh,UK_UPCL,UK_UK_UPCL_024,LT Industry,0,75,kW,5.75,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_PITHORAGARH,Pithoragarh,UK_UPCL,UK_UK_UPCL_025,HT Industry,0,1000,kVA,6.85,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_PITHORAGARH,Pithoragarh,UK_UPCL,UK_UK_UPCL_026,HT Industry,0,1000,kVA,6.6,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_PITHORAGARH,Pithoragarh,UK_UPCL,UK_UK_UPCL_027,HT Industry,1000,ABOVE,kVA,6.85,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_PITHORAGARH,Pithoragarh,UK_UPCL,UK_UK_UPCL_028,HT Industry,1000,ABOVE,kVA,6.6,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_RUDRAPRAYAG,Rudraprayag,UK_UPCL,UK_UK_UPCL_024,LT Industry,0,75,kW,5.75,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_RUDRAPRAYAG,Rudraprayag,UK_UPCL,UK_UK_UPCL_025,HT Industry,0,1000,kVA,6.85,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_RUDRAPRAYAG,Rudraprayag,UK_UPCL,UK_UK_UPCL_026,HT Industry,0,1000,kVA,6.6,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_RUDRAPRAYAG,Rudraprayag,UK_UPCL,UK_UK_UPCL_027,HT Industry,1000,ABOVE,kVA,6.85,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_RUDRAPRAYAG,Rudraprayag,UK_UPCL,UK_UK_UPCL_028,HT Industry,1000,ABOVE,kVA,6.6,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_TEHRI_GARHWAL,Tehri Garhwal,UK_UPCL,UK_UK_UPCL_024,LT Industry,0,75,kW,5.75,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_TEHRI_GARHWAL,Tehri Garhwal,UK_UPCL,UK_UK_UPCL_025,HT Industry,0,1000,kVA,6.85,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_TEHRI_GARHWAL,Tehri Garhwal,UK_UPCL,UK_UK_UPCL_026,HT Industry,0,1000,kVA,6.6,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_TEHRI_GARHWAL,Tehri Garhwal,UK_UPCL,UK_UK_UPCL_027,HT Industry,1000,ABOVE,kVA,6.85,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_TEHRI_GARHWAL,Tehri Garhwal,UK_UPCL,UK_UK_UPCL_028,HT Industry,1000,ABOVE,kVA,6.6,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
UK,Uttarakhand,UK_UDHAM_SINGH_NAGAR,Udham Singh Nagar,UK_UPCL,UK_UK_UPCL_024,LT Industry,0,75,kW,5.75,Rs/kVAh,2026-27,2026-04-01,https://cdnbbsr.s3waas.gov.in/s3cf05968255451bdefe3c5bc64d550517/uploads/2026/03/202603312039696557.pdf,VERIFIED_OFFICIAL_SOURCE,District row is an application of the official DISCOM/state tariff band; electricity tariff is not independently set by district.
